,Name,Team,Assists,Free Throws,Free Throw Attempts,Two Pointers,Three Pointers,Two Point Attempts,Three Point Attempts,Games Played,Defensive Rebounds,Offensive Rebounds,Turnovers,Half Misses
360,M. Banks,Toronto,24,23,28,29,6,46,23,19,20,3,17,4
361,I. Udoka,Sacramento,57,42,57,65,26,149,91,58,136,50,41,32
362,D. Cunningham,Portland,13,30,47,97,0,194,2,55,95,51,12,21
363,S. Weems,Toronto,80,35,54,181,2,342,14,58,118,36,57,39
364,D. Diop,Charlotte,5,2,9,15,0,29,0,22,41,24,12,5
365,J. Smith,Denver,168,127,179,250,138,525,404,68,190,24,132,117
366,J. Taylor,Houston,11,28,39,35,5,83,20,23,19,18,15,14
367,D. Summers,Detroit,9,25,32,22,13,68,35,29,28,9,9,14
368,C. Atkins,Detroit,78,20,21,32,20,78,65,35,21,5,31,28
369,B. Cook,Houston,1,5,7,5,2,14,9,12,8,1,6,3
370,J. Hart,Minnesota,1,0,0,0,0,1,0,1,0,0,0,0
371,S. Marks,New Orleans,2,2,5,4,0,8,0,8,9,14,2,1
372,E. Boykins,Washington,164,66,76,147,17,330,56,61,56,16,69,55
373,J. Magloire,Miami,1,19,54,25,0,50,0,31,72,36,14,8
374,R. Lewis,Orlando,95,132,163,172,148,359,385,64,236,57,100,87
375,S. Jackson,Charlotte,237,259,334,394,105,849,323,65,267,65,210,89
376,V. Radmanović,Golden State,38,16,21,66,23,145,86,33,106,43,39,24
377,P. Mensah-Bonsu,Toronto,2,10,18,12,0,29,0,15,16,15,10,8
378,S. Randolph,Miami,0,0,0,1,0,7,0,2,4,3,1,1
379,E. Curry,New York,0,10,17,8,0,21,0,7,9,4,13,2
380,K. Weaver,Oklahoma City,11,5,6,5,7,14,19,12,17,1,4,4
381,A. Jamison,Washington,52,152,217,257,58,532,168,41,263,99,61,86
382,D. Green,Cleveland,5,3,4,9,6,15,17,14,7,6,5,4
383,R. Bell,Golden State,3,0,0,1,3,3,3,1,2,0,0,0
384,J. Tinsley,Memphis,107,20,25,45,7,100,39,35,54,11,61,19
385,B. Skinner,LA Clippers,0,6,8,10,0,24,0,12,18,9,6,3
386,M. Collins,LA Clippers,36,11,16,37,4,92,17,37,29,12,30,10
387,T. Thomas,Dallas,14,21,23,33,16,63,43,18,28,13,14,11
388,M. Hairston,San Antonio,14,8,17,33,1,55,6,26,34,10,8,7
389,P. Gasol,LA Lakers,185,243,307,388,0,737,4,58,432,212,125,80
390,P. Brezec,Philadelphia,0,1,2,2,0,13,0,7,6,6,0,5
391,F. Elson,Milwaukee,2,2,2,4,0,13,0,10,8,5,1,3
392,C. Hunter,Golden State,31,49,66,95,0,190,3,50,101,53,23,19
393,R. Bowen,Oklahoma City,0,2,2,1,0,1,0,1,1,1,0,0
394,A. Law,Charlotte,3,6,7,5,0,15,1,8,1,0,3,2
395,M. Haislip,San Antonio,0,2,5,7,3,16,5,10,6,4,3,1
396,A. Gray,Chicago,2,2,7,8,0,21,0,8,11,5,1,2
397,M. Dunleavy,Indiana,89,120,140,137,64,289,210,60,188,22,67,40
398,R. Lopez,Phoenix,7,88,125,171,0,291,0,50,144,104,41,33
399,M. Wilks,Oklahoma City,4,2,4,4,2,9,3,4,3,1,4,1
400,K. Dooling,New Jersey,121,39,50,62,55,153,147,48,43,8,56,31
401,T. Battie,New Jersey,3,7,10,13,1,35,4,15,19,4,3,1
402,K. Love,Minnesota,118,204,248,230,34,487,92,53,376,201,100,72
403,C. Miles,Utah,95,57,78,144,66,307,191,57,106,36,65,63
404,A. Iverson,Philadelphia,102,98,119,113,8,266,24,25,60,15,57,40
405,D. George,Golden State,24,11,17,36,33,67,94,36,69,17,14,13
406,T. Allen,Boston,63,64,105,113,0,218,4,47,78,44,58,36
407,O. Hunter,Atlanta,0,3,4,4,0,12,0,6,6,6,3,3
408,Y. Diawara,Miami,3,0,0,1,0,4,4,4,2,1,3,0
409,K. Korver,Utah,78,25,30,73,55,149,99,46,88,10,37,25
410,T. McGrady,Houston,6,4,6,6,1,17,2,6,5,0,1,2
411,J. Bender,New York,16,24,26,26,14,61,39,25,37,15,28,14
412,J. Williams,Cleveland,31,28,37,46,26,97,78,39,53,14,13,24
413,A. Tolliver,Portland,0,0,0,0,0,0,1,1,1,0,0,0
414,J. Ayres,Portland,0,17,19,32,0,50,0,30,70,23,11,4
415,M. Harris,Houston,3,4,8,8,0,23,0,6,9,8,6,4
416,E. Maynor,Oklahoma City,149,19,27,70,13,156,38,47,67,8,51,25
417,G. Davis,Boston,32,76,114,106,0,241,3,46,84,94,44,22
418,H. Walker,Boston,3,2,2,3,0,6,0,4,5,0,2,2
419,S. Randolph,Portland,1,2,2,1,0,3,0,3,1,0,1,0
420,T. Diener,Indiana,4,0,2,0,1,1,5,4,2,0,0,1
421,P. Mills,Portland,3,3,4,6,0,15,1,8,0,1,2,4
422,J. Hayes,New Jersey,38,11,14,72,57,137,170,40,93,9,28,36
423,C. Quinn,New Jersey,24,5,5,7,9,18,26,18,5,0,10,4
424,S. Gaines,Utah,33,20,38,27,7,52,25,27,22,6,12,6
425,R. Alston,Miami,72,15,27,30,30,88,81,25,50,4,34,24
426,B. Mullens,Oklahoma City,1,0,0,7,0,19,0,9,7,3,4,2
427,I. Mahinmi,San Antonio,2,16,23,26,0,41,0,16,27,11,12,3
428,C. Martin,Golden State,9,16,21,22,10,57,31,10,30,17,13,8
429,L. Hudson,Memphis,4,6,7,11,2,23,11,7,6,4,5,5
430,M. West,Atlanta,5,4,7,7,0,13,1,13,12,8,5,1
431,K. Humphries,New Jersey,23,91,132,109,0,261,1,38,169,73,45,38
432,H. Armstrong,Sacramento,2,2,2,4,0,12,0,6,9,5,4,3
433,A. Tolliver,Golden State,70,76,96,102,45,221,129,36,177,71,38,34
434,J. Stackhouse,Milwaukee,58,45,53,63,35,144,105,34,66,16,55,25
435,J. Dorsey,Houston,2,1,2,5,0,11,0,6,14,11,4,2
436,N. Batum,Portland,34,37,41,69,44,107,101,30,83,26,21,17
437,A. Tucker,Minnesota,1,0,0,4,0,9,0,4,2,1,1,1
438,B. Brown,LA Clippers,35,0,0,13,7,36,25,15,7,7,15,8
439,C. Jackson,Cleveland,2,1,4,0,0,1,1,2,1,0,1,0
440,A. Gray,New Orleans,13,12,15,27,0,44,0,17,37,33,15,5
441,E. Nájera,Dallas,12,6,9,19,11,36,34,25,43,20,6,12
442,W. Conroy,Houston,7,0,0,3,0,7,3,5,3,0,4,0
443,C. Karl,Golden State,15,4,6,9,2,21,11,4,12,4,6,3
444,D. Brown,Chicago,7,0,0,4,4,19,17,11,13,2,5,5
445,J. Hart,New Orleans,5,0,0,1,0,1,0,3,2,0,3,0
446,C. Richard,Chicago,7,7,11,15,0,29,0,16,40,19,14,2
447,G. Temple,Houston,7,16,24,10,3,17,12,8,12,2,14,6
448,D. Arthur,Memphis,11,8,18,36,0,79,0,24,43,25,14,12
449,R. Evans,Toronto,8,23,50,27,0,53,0,21,57,24,18,8
450,C. Butler,Dallas,38,58,78,113,13,248,39,21,88,23,33,29
451,B. Haywood,Dallas,20,36,63,71,0,122,1,21,105,61,26,15
452,D. Stevenson,Dallas,7,4,6,8,3,27,17,16,15,3,5,8
453,F. García,Sacramento,36,14,16,46,19,91,54,20,41,9,20,16
454,J. Howard,Washington,4,15,20,17,3,35,11,4,9,4,3,12
455,Q. Ross,Washington,5,3,6,14,1,45,8,19,15,6,6,10
456,J. Singleton,Washington,18,38,45,60,2,141,15,24,103,74,31,23
457,S. Blake,LA Clippers,126,9,12,21,23,52,55,22,39,6,37,14
458,T. Ratliff,Charlotte,11,35,44,43,0,95,0,22,55,35,20,12
459,T. Thomas,Charlotte,20,43,64,80,0,176,2,20,99,34,34,25
460,A. Jamison,Cleveland,29,28,61,99,24,192,65,19,126,32,24,25
461,J. Meeks,Philadelphia,6,6,8,6,4,18,20,12,7,2,2,6
462,A. Thornton,Washington,26,48,68,88,5,181,15,19,66,29,34,25
463,J. Salmons,Milwaukee,73,95,109,120,33,247,86,22,63,13,41,33
464,R. Brewer,Memphis,3,4,5,3,0,13,0,5,6,1,2,2
465,H. Warrick,Chicago,17,70,92,74,0,152,1,21,54,37,19,20
466,R. Murray,Chicago,36,41,54,65,26,140,72,21,59,11,22,18
467,M. Camby,Portland,25,12,23,46,0,103,0,17,109,66,23,25
468,T. McGrady,New York,79,43,57,65,12,143,46,20,60,21,38,25
469,E. House,New York,36,10,10,29,15,71,60,17,34,6,19,12
470,S. Rodríguez,New York,66,18,22,46,10,84,33,19,24,7,37,12
471,A. Law,Chicago,16,20,27,17,4,33,12,11,11,3,12,7
472,K. Martin,Houston,39,109,120,90,23,188,70,17,47,9,45,22
473,R. Ivey,Milwaukee,8,1,3,6,2,15,11,12,7,1,6,3
474,C. Landry,Sacramento,21,80,105,156,0,296,1,22,96,50,39,31
475,J. Dorsey,Sacramento,0,3,8,4,0,9,0,7,13,5,2,1
476,D. Miličić,Minnesota,29,9,18,62,0,125,0,18,70,33,20,18
477,J. Jeffries,Houston,6,7,14,21,0,41,4,11,17,20,7,6
478,D. McGuire,Sacramento,3,0,2,4,0,12,0,8,12,6,7,1
479,D. Gooden,LA Clippers,20,82,89,111,0,228,2,20,124,78,42,34
480,T. Outlaw,LA Clippers,20,24,30,31,25,81,66,20,48,12,17,18
481,N. Robinson,Boston,41,6,10,19,27,54,64,20,24,4,18,19
482,H. Walker,New York,24,16,24,51,27,77,64,19,37,11,20,18
483,M. Harris,Washington,0,2,2,1,0,3,0,5,3,1,0,0
484,P. Brezec,Milwaukee,0,0,4,5,0,10,0,8,4,6,2,3
485,H. Armstrong,Houston,2,0,2,4,0,15,1,7,1,4,3,1
486,J. Hill,Houston,8,24,35,35,0,71,0,15,44,29,11,7
487,M. Landry,Boston,0,0,0,0,0,0,2,1,0,0,0,0
488,L. Powe,Cleveland,0,30,48,15,0,32,0,13,34,13,8,6
489,S. Livingston,Washington,65,12,12,52,0,107,3,18,23,6,31,11
490,R. Williams,Golden State,38,35,41,66,23,118,64,15,51,11,19,12
491,A. Anderson,Oklahoma City,0,0,0,1,0,3,0,1,0,1,1,0
492,G. Temple,Sacramento,2,5,5,3,0,6,2,4,2,1,2,0
493,O. Jeffers,Utah,1,10,15,7,0,17,0,9,7,5,3,5
494,J. Alexander,Chicago,2,2,2,1,0,5,1,4,3,2,0,2
495,M. Finley,Boston,15,1,4,20,9,31,22,13,20,1,5,3
496,A. Gee,Washington,7,18,29,21,7,50,9,11,18,15,10,11
497,C. Jackson,San Antonio,6,3,4,2,0,5,2,3,3,1,2,1
498,T. Diener,Portland,2,1,2,1,0,1,0,3,0,0,0,0
499,J. Giddens,New York,4,5,6,12,0,18,5,6,16,6,4,1
500,G. Temple,San Antonio,2,4,5,3,2,15,4,6,0,0,2,3
501,L. Hughes,Charlotte,10,11,14,7,4,23,13,6,9,4,8,6
502,C. Martin,Washington,0,0,0,0,0,0,1,1,0,0,0,0
