,Name,Team,Assists,Free Throws,Free Throw Attempts,Two Pointers,Three Pointers,Two Point Attempts,Three Point Attempts,Games Played,Defensive Rebounds,Offensive Rebounds,Turnovers,Half Misses
359,B. Brown,Houston,11,1,2,8,11,18,40,19,7,0,9,3
360,T. Williams,Houston,1,1,3,2,0,4,5,4,3,1,1,4
361,M. Kleber,Dallas,45,42,56,98,32,165,112,63,137,64,26,21
362,J. Withey,Dallas,0,1,2,4,2,6,10,9,9,1,2,3
363,Q. Cook,Golden State,60,15,17,59,31,113,75,26,53,6,24,19
364,J. Mickey,Miami,9,12,18,36,1,64,14,21,62,18,17,9
365,B. Marjanović,Detroit,14,36,45,41,0,79,0,18,42,15,22,6
366,A. Tolliver,Detroit,82,96,117,50,135,91,326,73,168,42,52,45
367,D. Liggins,Milwaukee,27,2,5,11,11,29,36,30,44,5,14,4
368,J. Hernangómez,Denver,10,10,12,15,12,25,44,21,36,17,8,14
369,T. Lyles,Denver,85,94,135,181,82,320,212,67,275,52,59,56
370,F. Mason,Sacramento,143,91,111,111,29,283,78,49,95,30,62,53
371,J. Sampson,Sacramento,8,6,10,24,5,45,9,16,42,14,7,6
372,R. Neto,Utah,72,26,33,48,19,101,46,39,40,7,32,14
373,R. O'Neale,Utah,85,57,70,68,36,149,106,62,180,24,50,46
374,B. Johnson,LA Clippers,1,2,2,7,0,10,1,7,11,2,4,0
375,I. Taylor,Atlanta,175,93,133,121,17,257,64,60,64,19,71,42
376,K. Caldwell-Pope,LA Lakers,148,122,160,163,149,348,384,67,307,58,88,78
377,J. Hart,LA Lakers,65,43,64,75,61,138,156,55,184,35,36,42
378,J. Nelson,New Orleans,156,13,17,44,40,95,110,43,84,11,57,15
379,G. Payton,Milwaukee,9,2,3,11,2,21,12,12,13,4,3,3
380,B. Paul,San Antonio,37,21,41,36,14,68,52,50,61,6,30,11
381,T. Satoranský,Washington,263,73,94,136,43,251,92,66,140,61,73,44
382,J. Dudley,Phoenix,74,24,29,14,28,35,75,44,77,8,26,9
383,B. Bogdanović,Sacramento,242,83,98,199,121,408,305,73,179,28,117,68
384,J. Jack,New York,333,57,69,154,24,338,81,58,159,20,113,54
385,A. Brooks,Minnesota,18,6,9,15,9,32,25,24,9,6,9,8
386,M. Georges-Hunt,Minnesota,7,12,19,17,3,33,14,21,9,7,3,4
387,C. Aldrich,Minnesota,2,2,6,5,0,15,0,13,10,3,1,2
388,I. Anigbogu,Indiana,0,5,6,4,0,9,0,7,4,5,2,1
389,C. Diallo,New Orleans,16,46,57,91,0,158,0,41,148,38,21,11
390,M. Kidd-Gilchrist,Charlotte,67,106,157,265,0,524,2,68,204,81,48,65
391,M. Mathiang,Charlotte,0,0,1,4,0,7,0,4,7,3,0,2
392,M. Paige,Charlotte,2,2,2,2,1,5,3,2,3,0,0,2
393,I. Canaan,Houston,0,0,0,0,0,1,0,1,1,0,0,0
394,S. Kilpatrick,Brooklyn,15,17,18,14,11,44,42,13,34,1,16,8
395,D. White,San Antonio,9,14,20,8,8,20,13,14,21,5,6,6
396,T. Zeller,Brooklyn,28,40,60,115,10,203,26,42,131,62,35,18
397,C. Cooke,New Orleans,1,1,2,1,1,5,7,8,2,0,1,3
398,J. Jones,New Orleans,0,2,2,0,1,3,1,4,3,0,0,1
399,J. Smith,New Orleans,0,0,0,1,0,4,0,2,1,3,0,2
400,K. Dunn,Chicago,310,84,115,243,43,532,134,52,197,23,151,63
401,N. Collison,Oklahoma City,4,4,8,13,0,19,0,13,13,6,7,1
402,D. Davis,Memphis,35,35,52,137,0,222,0,55,150,62,28,22
403,R. Bullock,Detroit,94,38,47,140,120,257,269,60,122,24,47,63
404,D. Wilson,Milwaukee,3,1,2,6,2,9,5,12,8,1,4,0
405,I. Whitehead,Brooklyn,20,13,19,33,7,68,18,16,22,4,24,13
406,J. Wiley,Brooklyn,2,1,2,0,1,2,2,4,9,2,0,1
407,R. Jefferson,Denver,15,4,7,10,2,20,7,18,15,2,5,2
408,G. Papagiannis,Sacramento,9,0,0,17,0,41,0,14,24,12,8,5
409,C. McCullough,Washington,4,9,14,17,1,34,8,19,18,7,2,3
410,O. White,Miami,2,2,3,3,4,5,11,5,8,3,1,0
411,D. Arthur,Denver,9,2,3,14,8,24,23,16,12,3,15,3
412,J. Jerebko,Utah,40,42,53,83,58,172,143,67,183,51,24,44
413,J. Evans,LA Clippers,100,38,49,74,15,198,54,46,75,9,45,31
414,I. Zubac,LA Lakers,13,32,41,45,0,87,0,30,52,29,20,7
415,A. McKinnie,Toronto,1,2,3,4,3,5,8,7,6,0,3,1
416,N. Vonleh,Portland,13,23,31,45,2,90,6,32,132,35,15,12
417,R. Holmes,Philadelphia,49,32,48,99,4,168,31,41,128,48,22,15
418,M. Morris,Washington,127,91,111,234,70,440,187,67,311,70,119,60
419,M. Morris,Boston,65,112,136,159,84,342,217,50,234,43,53,59
420,T. Cavanaugh,Atlanta,27,16,20,34,31,59,86,37,80,43,14,13
421,T. Bradley,Utah,1,2,2,3,0,10,1,8,7,4,0,3
422,D. Hilliard,San Antonio,11,6,7,5,0,13,6,12,7,0,4,3
423,M. Carter-Williams,Charlotte,116,73,89,62,14,170,59,52,101,37,54,42
424,D. Walton,Miami,15,6,6,1,7,7,17,15,14,2,2,2
425,B. Portis,Chicago,117,117,151,274,72,538,206,67,307,150,90,69
426,M. Kuzminskas,New York,0,0,0,0,0,2,0,1,0,0,0,0
427,V. Blue,LA Lakers,3,1,2,1,0,3,2,5,1,0,3,0
428,E. Bledsoe,Milwaukee,321,216,278,301,110,556,323,65,208,45,191,90
429,B. McLemore,Memphis,44,40,48,83,47,178,133,50,87,28,54,50
430,W. Selden,Memphis,63,43,57,62,47,137,118,34,39,15,51,30
431,J. McAdoo,Philadelphia,0,2,2,0,2,0,7,3,2,0,1,1
432,F. Korkmaz,Philadelphia,3,2,4,2,3,8,13,9,7,2,2,2
433,M. Costello,San Antonio,2,0,0,2,0,4,0,4,8,1,1,1
434,K. Singler,Oklahoma City,2,7,13,5,2,16,5,11,9,1,3,3
435,R. Rondo,New Orleans,468,25,43,161,45,313,132,59,203,28,130,49
436,N. Batum,Charlotte,326,90,109,167,86,354,256,59,234,52,116,58
437,D. Hamilton,Oklahoma City,7,0,0,3,2,6,5,4,5,0,2,1
438,G. Monroe,Phoenix,50,31,46,97,0,155,0,20,111,49,41,20
439,L. Brown,Toronto,12,2,2,8,1,17,8,10,9,0,2,3
440,A. Cleveland,Dallas,2,2,4,4,0,13,1,9,8,2,2,2
441,C. Williams,LA Clippers,32,13,16,54,22,98,70,30,35,11,19,26
442,N. Wolters,Utah,1,0,0,1,0,6,0,4,1,1,0,1
443,J. Bolomboy,Milwaukee,0,3,6,3,0,5,1,5,4,6,2,0
444,J. Cooley,Sacramento,4,3,3,7,0,12,0,3,5,6,0,1
445,U. Haslem,Miami,5,0,0,2,1,7,7,12,6,3,2,1
446,J. Holland,Cleveland,4,4,6,4,7,14,25,15,15,4,5,3
447,J. Pullen,Philadelphia,0,0,0,1,0,1,1,2,0,0,1,0
448,J. Wilson,LA Clippers,10,2,4,11,27,18,63,15,29,3,8,7
449,B. Weber,Houston,13,4,4,5,4,13,9,11,15,3,7,2
450,Ö. Aşık,New Orleans,2,4,12,7,0,16,0,13,30,7,5,1
451,M. Plumlee,Atlanta,40,23,52,96,0,165,0,49,132,70,61,12
452,J. Noah,New York,4,2,4,5,0,10,0,7,8,6,4,0
453,T. Parker,San Antonio,185,50,72,160,9,327,34,49,84,6,62,42
454,T. Craig,Denver,21,18,29,42,16,74,48,32,76,33,14,10
455,K. Simmons,Memphis,47,16,16,53,5,113,24,24,30,11,29,12
456,V. Hunter,Memphis,0,0,0,3,0,5,0,3,1,2,1,1
457,N. Mirotić,Chicago,39,62,76,74,69,140,161,25,141,18,32,29
458,T. Booker,Philadelphia,27,32,39,59,2,102,7,33,75,47,20,7
459,D. House,Phoenix,8,16,19,18,9,37,33,17,36,9,6,9
460,K. Allen,Boston,3,3,4,1,0,3,3,6,3,1,4,1
461,I. Rabb,Memphis,23,17,22,58,0,100,0,27,64,38,27,14
462,L. Perrantes,Cleveland,5,1,3,1,0,4,1,9,2,0,1,1
463,M. Morris,Denver,7,2,2,4,0,5,1,2,2,0,1,1
464,K. Leonard,San Antonio,21,29,35,41,11,76,35,9,36,6,16,11
465,J. Artis,Orlando,11,3,5,6,2,17,10,9,14,2,1,3
466,J. Motley,Dallas,2,7,17,12,0,19,1,7,15,3,3,3
467,J. Okafor,Brooklyn,11,19,25,66,0,117,3,25,55,16,18,5
468,N. Stauskas,Brooklyn,28,15,20,12,33,36,80,27,48,3,17,10
469,I. Canaan,Phoenix,76,45,50,30,22,70,66,19,38,6,29,18
470,M. Miller,Toronto,3,4,4,5,8,7,21,13,12,4,5,2
471,A. Payne,Orlando,0,5,6,5,2,7,3,3,7,2,2,0
472,K. Collinsworth,Dallas,38,16,32,22,4,55,13,25,58,25,18,10
473,D. Jones,Golden State,0,2,2,4,0,6,0,6,4,4,2,0
474,S. Kilpatrick,Milwaukee,15,18,19,18,13,36,46,22,24,1,9,10
475,M. Williams,Miami,0,0,0,1,1,1,5,3,1,0,1,1
476,T. Bryant,LA Lakers,2,4,6,2,1,4,5,9,5,1,1,2
477,M. Doyle,Brooklyn,4,2,3,5,2,12,13,6,7,2,2,2
478,N. Mitrou-Long,Utah,0,0,0,0,1,0,1,1,0,0,0,0
479,D. Buycks,Detroit,59,36,41,67,15,153,45,27,29,12,39,20
480,G. Green,Houston,21,36,45,47,90,98,247,35,94,13,20,33
481,L. Montero,Detroit,0,0,0,0,0,1,0,2,2,0,2,0
482,I. Thomas,Cleveland,68,58,66,48,22,107,87,15,24,7,41,23
483,D. Jones,Miami,5,8,14,14,2,29,14,12,13,17,5,11
484,T. Wallace,LA Clippers,56,55,70,78,9,166,29,23,74,15,31,25
485,J. McRoberts,Dallas,0,0,0,0,0,0,1,1,0,0,0,0
486,D. Liggins,New Orleans,18,0,0,10,8,20,16,20,24,2,7,3
487,Z. LaVine,Chicago,72,83,101,94,42,232,123,24,86,9,43,37
488,D. Reed,Phoenix,9,5,8,8,9,29,28,16,29,2,7,4
489,T. Burke,New York,137,28,43,133,32,236,83,31,46,12,34,33
490,G. Payton,LA Lakers,4,0,0,5,0,11,3,5,2,4,0,1
491,R. Hunter,Houston,2,0,0,0,0,1,3,4,1,0,0,0
492,M. Henry,Memphis,16,6,10,15,15,35,43,15,18,7,14,9
493,J. Young,Philadelphia,2,4,6,2,3,4,10,6,2,0,1,3
494,M. Plumlee,Milwaukee,2,12,16,1,0,3,0,6,13,4,3,1
495,X. Munford,Milwaukee,4,1,2,1,0,4,2,4,0,1,2,2
496,J. Jones,Dallas,2,4,6,9,4,22,10,7,13,8,3,6
497,J. Eddie,Boston,0,0,0,0,0,0,1,1,1,0,0,0
498,B. Moore,Indiana,1,0,0,0,0,0,0,2,1,0,0,0
499,L. Drew,Philadelphia,2,0,0,1,0,4,3,3,0,1,1,1
500,J. Webb,Brooklyn,4,0,0,1,4,4,17,9,15,7,3,2
501,N. Hayes,LA Lakers,2,1,1,1,0,1,2,1,0,0,0,0
502,M. James,New Orleans,6,0,0,2,0,8,1,4,0,1,1,2
503,B. Griffin,Detroit,155,83,104,134,47,283,135,25,139,27,66,55
504,W. Reed,Detroit,1,0,0,1,0,1,0,2,1,0,0,0
505,J. Parker,Milwaukee,47,30,40,92,20,178,57,25,76,25,30,28
506,J. Gray,Phoenix,12,7,11,8,3,28,13,5,8,2,7,7
507,T. Harris,LA Clippers,76,47,61,137,61,274,143,26,137,20,41,41
508,A. Bradley,LA Clippers,11,2,2,25,1,46,9,6,19,3,8,5
509,M. Brown,Houston,2,0,0,1,1,2,5,3,4,1,2,0
510,N. Mirotić,New Orleans,34,36,47,66,46,136,149,24,150,32,27,19
511,R. Hearn,Detroit,0,0,0,0,1,0,1,1,0,0,0,0
512,K. Felder,Detroit,0,0,0,0,0,1,1,1,0,1,1,2
513,E. Okafor,New Orleans,6,17,21,45,0,90,0,22,62,46,9,9
514,E. McCree,Utah,0,0,0,0,0,1,1,2,1,0,1,0
515,R. Vaughn,Brooklyn,1,0,0,0,0,0,0,1,0,0,0,0
516,T. Zeller,Milwaukee,15,10,12,40,0,73,2,18,46,31,10,5
517,L. Kornet,New York,17,3,4,12,17,27,59,15,36,10,4,9
518,I. Hicks,New York,6,5,10,17,1,33,7,13,20,8,10,6
519,G. Monroe,Boston,34,36,46,74,0,149,0,20,78,41,36,19
520,P. Dozier,Oklahoma City,0,0,0,1,0,2,0,2,1,0,1,0
521,D. Wade,Miami,52,36,45,78,8,173,32,17,50,10,40,24
522,D. Cunningham,Brooklyn,16,9,13,32,19,60,46,17,60,19,14,6
523,D. McDermott,Dallas,25,20,23,36,35,80,64,21,50,6,18,14
524,I. Thomas,LA Lakers,85,57,62,54,33,126,101,17,26,10,54,33
525,E. Payton,Phoenix,118,37,54,86,5,184,25,19,83,17,54,22
526,D. Harris,Denver,54,41,48,27,26,52,77,21,30,3,21,19
527,M. Richardson,Toronto,0,0,0,1,0,1,1,1,1,0,0,0
528,J. Ennis,Detroit,19,31,41,47,18,81,57,22,42,20,16,15
529,J. Nelson,Detroit,23,3,3,10,1,25,14,7,6,2,11,2
530,G. Hill,Cleveland,63,25,33,54,26,106,74,22,40,20,26,21
531,J. Clarkson,Cleveland,40,37,47,70,40,138,96,22,41,11,26,28
532,L. Nance,Cleveland,23,30,41,74,1,126,8,18,94,44,8,8
533,R. Hood,Cleveland,23,14,18,51,23,105,64,17,39,8,6,18
534,E. Mudiay,New York,83,34,49,65,9,152,43,20,45,10,38,24
535,J. Crowder,Utah,33,35,46,55,37,117,115,21,71,13,27,32
536,A. White,Atlanta,5,1,4,7,18,24,45,14,28,4,7,3
537,M. Belinelli,Philadelphia,30,28,32,57,35,93,97,21,27,5,22,22
538,L. Babbitt,Miami,3,0,0,0,10,2,35,10,10,1,4,6
539,N. Vonleh,Chicago,20,13,25,38,17,75,58,19,104,35,13,13
540,J. Johnson,Houston,32,17,18,28,14,57,47,17,47,2,14,9
541,C. Frye,LA Lakers,2,0,0,2,1,3,3,3,3,0,0,1
542,W. Hernangómez,Charlotte,8,26,37,23,2,52,4,17,40,27,6,7
543,T. Williams,New York,15,19,27,38,11,67,33,17,38,21,18,14
544,C. Payne,Chicago,80,11,14,41,25,90,70,19,38,12,26,27
545,G. Robinson,Indiana,12,6,7,17,5,39,18,17,17,8,2,8
546,W. Lemon,New Orleans,5,2,3,6,1,15,1,5,2,0,4,0
547,S. Harrison,Phoenix,30,22,30,34,4,66,19,17,41,6,14,11
548,B. Johnson,Memphis,1,1,3,13,0,31,0,7,11,7,1,4
549,B. Wright,Houston,0,0,0,2,0,3,0,1,1,1,0,1
550,R. Vaughn,Orlando,0,0,0,1,1,4,2,3,3,1,2,0
551,B. Caboclo,Sacramento,3,4,4,6,3,13,15,7,11,7,4,3
552,R. McGruder,Miami,11,1,2,17,11,31,27,14,17,8,3,7
553,B. Marjanović,LA Clippers,5,19,22,24,0,45,0,13,34,18,8,6
554,J. Morris,Atlanta,7,0,0,11,2,22,9,6,14,2,6,3
555,E. İlyasova,Philadelphia,26,16,23,44,16,87,49,16,65,28,20,12
556,T. Wear,LA Lakers,4,8,8,6,16,16,41,13,30,0,4,9
557,C. Brewer,Oklahoma City,19,27,33,29,18,53,47,13,29,11,9,13
558,S. Hopson,Dallas,1,1,2,0,0,1,0,1,0,0,1,0
559,S. Kilpatrick,LA Clippers,3,2,2,4,3,11,7,4,2,0,1,1
560,S. Muhammad,Milwaukee,7,7,8,26,2,40,6,8,15,5,1,2
561,J. Eddie,Chicago,0,0,0,0,0,0,1,1,0,0,0,1
562,X. Rathan-Mayes,Memphis,18,4,9,11,1,28,14,5,5,0,11,6
563,R. Sessions,Washington,44,31,41,17,6,45,15,11,14,5,16,9
564,W. Baldwin,Portland,2,5,9,4,1,6,1,3,5,0,1,1
565,T. Booker,Indiana,10,3,3,21,3,44,9,11,31,19,7,6
566,G. Niang,Utah,3,0,0,3,0,5,1,4,2,1,2,1
567,R. Purvis,Orlando,5,4,4,10,8,19,28,9,10,0,6,6
568,N. Hayes,Toronto,0,0,0,0,2,0,2,1,0,0,1,0
569,D. Rose,Minnesota,8,3,3,15,0,30,3,5,1,3,4,2
570,J. Warney,Dallas,0,3,5,7,0,12,0,3,5,4,1,0
571,B. Jennings,Milwaukee,33,9,9,11,8,24,25,10,18,3,12,6
572,D. Lee,Atlanta,17,16,21,24,10,45,35,9,34,3,6,8
573,C. Boucher,Golden State,0,0,0,0,0,0,1,1,1,0,0,0
574,D. Williams,LA Lakers,0,0,0,1,0,2,2,1,1,0,0,0
575,B. Weber,Memphis,9,4,6,10,0,19,2,5,12,5,8,3
576,D. Exum,Utah,20,12,14,21,4,34,10,8,11,2,10,4
577,L. Drew,New Orleans,6,0,0,3,3,10,5,5,0,2,2,0
578,S. Hill,New Orleans,14,1,2,5,4,10,12,6,9,2,1,3
579,D. Jackson,Philadelphia,3,1,2,2,1,3,1,2,0,1,1,0
580,A. Harrison,Dallas,4,4,5,4,2,6,16,4,8,1,1,3
581,D. Stockton,Utah,0,2,2,0,0,0,0,1,0,0,1,0
582,A. Williams,Phoenix,5,4,7,4,0,11,0,3,12,3,5,0
583,S. Kilpatrick,Chicago,2,11,13,5,3,12,15,3,6,1,3,9
584,M. Brooks,Memphis,4,9,9,9,6,18,7,2,0,2,2,2
585,M. Teague,Memphis,5,1,4,0,0,2,1,1,2,0,0,0
