,Name,Team,Assists,Free Throws,Free Throw Attempts,Two Pointers,Three Pointers,Two Point Attempts,Three Point Attempts,Games Played,Defensive Rebounds,Offensive Rebounds,Turnovers,Half Misses
360,B. Rush,Utah,24,3,5,14,16,43,47,38,39,5,20,12
361,L. Datome,Detroit,8,4,6,25,6,54,35,28,20,13,9,12
362,R. Kelly,LA Lakers,73,90,108,84,44,176,114,50,142,30,34,33
363,J. Hamilton,Denver,34,23,31,54,45,125,129,39,110,23,27,36
364,J. Stone,Toronto,12,2,3,5,2,9,8,13,18,2,5,1
365,M. Teague,Chicago,28,11,16,14,2,56,10,18,18,1,17,14
366,W. Green,LA Clippers,49,27,32,58,39,141,118,51,62,11,32,33
367,J. Franklin,Memphis,6,2,2,9,3,26,9,17,17,4,10,9
368,E. Udoh,Milwaukee,30,30,47,56,0,140,0,41,85,61,38,18
369,A. Price,Minnesota,13,0,2,13,6,24,22,23,9,1,7,8
370,H. Barnes,Golden State,100,119,161,175,57,430,163,69,214,58,74,85
371,C. Joseph,San Antonio,97,64,77,95,11,193,35,54,66,31,39,34
372,C. Aldrich,New York,11,18,21,21,0,41,0,30,66,24,13,5
373,T. Murry,New York,41,19,34,46,1,101,7,40,27,13,29,18
374,S. Karasev,Cleveland,5,9,10,6,4,14,18,15,15,0,10,3
375,E. Murphy,Chicago,2,0,0,3,0,10,3,12,6,2,2,3
376,M. Williams,Utah,77,55,71,143,82,286,228,63,244,81,52,63
377,Q. Acy,Toronto,4,5,8,4,2,9,5,6,10,5,2,1
378,M. Dellavedova,Cleveland,155,36,46,58,49,125,132,60,83,29,51,47
379,J. Smith,New York,203,78,122,186,152,438,400,67,232,33,95,94
380,N. De,San Antonio,0,0,0,0,0,0,0,21,39,6,21,0
381,C. Villanueva,Detroit,6,8,14,21,14,35,55,19,28,6,7,10
382,J. Jones,Miami,8,7,11,2,18,12,33,13,10,2,3,6
383,M. Raduljica,Milwaukee,22,42,51,65,0,121,0,43,48,51,26,19
384,G. Rice,Washington,7,5,7,6,5,20,17,10,16,4,9,4
385,L. Amundson,New Orleans,6,6,24,16,0,32,0,16,27,28,14,3
386,D. Lamb,Orlando,30,20,26,22,24,57,62,41,37,7,19,21
387,J. Veselý,Washington,10,8,30,48,0,92,0,31,60,53,22,9
388,W. Chandler,Denver,108,106,148,179,120,375,344,59,225,57,72,123
389,D. Garrett,Utah,112,10,12,63,34,160,89,64,81,11,71,39
390,T. Taylor,Brooklyn,36,24,30,28,3,79,12,20,12,3,31,13
391,H. Thabeet,Oklahoma City,1,1,5,13,0,20,0,18,31,9,12,1
392,L. Ridnour,Milwaukee,122,13,19,59,25,151,68,36,47,15,46,39
393,G. Ayón,Atlanta,28,8,20,52,0,102,0,26,83,42,29,10
394,L. Williams,Atlanta,183,121,146,101,72,234,210,53,97,9,80,42
395,V. Claver,Portland,8,7,8,11,2,18,15,13,28,5,10,2
396,Q. Miller,Denver,16,37,51,53,19,132,61,43,82,30,39,29
397,R. Anderson,New Orleans,17,51,53,88,67,190,164,22,76,66,20,43
398,J. Childress,New Orleans,2,0,0,0,0,0,0,3,3,0,1,0
399,T. Shengelia,Brooklyn,12,3,8,11,0,18,6,13,10,4,11,4
400,J. Harrellson,Detroit,15,5,7,26,12,51,31,29,46,30,10,16
401,S. Larkin,Dallas,70,16,25,39,11,97,37,40,31,11,39,19
402,D. Dedmon,Golden State,0,1,2,0,0,1,0,2,0,0,0,0
403,P. Siva,Detroit,14,0,0,3,1,9,6,13,8,1,14,4
404,L. Brown,Philadelphia,41,9,13,23,3,56,30,22,20,8,16,15
405,J. Evans,Utah,38,43,62,153,0,286,2,58,168,101,30,42
406,T. Burke,Utah,333,75,85,197,101,488,301,63,157,30,117,105
407,E. Williams,Philadelphia,54,70,95,74,30,167,106,57,87,25,59,35
408,C. Felix,Cleveland,1,3,4,3,0,6,2,6,3,1,3,1
409,G. Davis,Orlando,70,77,114,228,4,502,10,45,195,87,59,47
410,E. Watson,Portland,23,4,4,1,2,2,5,17,6,5,16,1
411,A. Jamison,LA Clippers,7,18,25,21,8,51,41,22,46,9,7,4
412,M. James,Chicago,17,0,2,4,1,16,5,9,7,0,5,4
413,T. Harris,Orlando,73,182,221,265,28,521,117,53,301,80,67,88
414,J. Southerland,Charlotte,0,0,0,0,0,2,1,1,0,0,0,1
415,C. Singleton,Washington,6,17,23,18,7,47,19,19,35,18,15,11
416,D. Williams,Sacramento,51,160,224,151,22,309,77,59,201,61,62,48
417,L. Mbah,Minnesota,0,0,0,0,0,0,0,37,59,39,30,0
418,D. Miller,New Orleans,25,21,27,28,16,51,50,33,34,6,15,10
419,A. Biedriņš,Utah,0,1,6,1,0,1,0,5,15,2,2,0
420,O. Porter,Washington,9,5,8,18,2,51,13,27,28,12,9,13
421,J. Cunningham,Atlanta,3,0,2,1,0,1,1,4,1,0,2,0
422,K. Bryant,LA Lakers,38,17,19,28,3,57,16,6,24,2,34,4
423,R. McCallum,Sacramento,67,21,29,56,15,150,39,34,44,14,23,35
424,S. Jackson,LA Clippers,5,2,4,5,1,12,14,9,8,2,6,5
425,H. Armstrong,Golden State,1,2,8,2,0,4,0,7,11,7,2,0
426,J. Salmons,Toronto,93,27,37,56,38,158,105,53,96,10,35,40
427,P. Patterson,Toronto,52,38,48,117,36,230,83,40,133,71,41,35
428,G. Vásquez,Toronto,194,50,59,105,67,237,193,53,103,15,89,65
429,D. Augustin,Chicago,275,151,167,138,110,326,269,54,97,12,99,83
430,R. Gay,Sacramento,153,224,265,333,39,638,130,50,199,79,155,102
431,A. Gray,Sacramento,16,10,18,21,0,47,1,27,54,32,23,6
432,B. Wright,Dallas,28,68,97,190,0,282,0,50,125,85,30,27
433,Q. Acy,Sacramento,23,25,37,49,2,104,8,49,128,58,25,11
434,J. Johnson,Memphis,101,65,78,108,20,200,80,45,95,55,61,34
435,C. Douglas-Roberts,Charlotte,37,46,59,47,41,95,103,39,82,14,27,31
436,D. Granger,Indiana,33,50,51,49,31,129,94,29,81,24,36,28
437,C. Hayes,Toronto,26,15,18,38,0,88,1,37,98,46,22,18
438,A. Ajinça,New Orleans,34,40,49,105,0,195,1,49,163,80,56,17
439,K. Marshall,LA Lakers,401,14,27,83,61,208,148,45,115,14,128,44
440,I. Canaan,Houston,7,18,21,6,6,13,19,12,7,3,10,6
441,D. Morris,LA Clippers,5,1,2,4,0,6,7,8,5,0,2,2
442,C. Lee,Memphis,71,59,65,139,39,249,117,41,105,17,31,51
443,J. Bayless,Boston,118,39,51,97,40,217,107,36,66,12,51,54
444,C. Budinger,Minnesota,27,25,30,56,36,129,110,38,81,17,22,36
445,L. Barbosa,Phoenix,32,31,39,49,7,106,25,20,32,5,19,22
446,C. McCollum,Portland,24,21,30,40,28,89,76,33,36,7,32,25
447,M. Wayns,LA Clippers,2,0,0,1,0,2,0,2,2,0,0,0
448,L. Deng,Cleveland,88,104,136,155,40,348,116,36,136,58,53,67
449,C. Martin,Chicago,2,2,4,2,3,3,5,4,4,1,1,1
450,J. Tyler,New York,7,22,42,52,0,100,0,33,67,37,22,12
451,D. Dedmon,Philadelphia,3,7,13,15,0,29,0,11,38,11,9,4
452,G. Oden,Miami,1,11,21,27,0,47,0,22,29,20,11,5
453,J. Nunnally,Atlanta,2,3,4,3,3,8,10,4,7,1,4,1
454,H. Türkoğlu,LA Clippers,31,7,14,13,15,45,33,31,63,10,16,14
455,R. Rondo,Boston,246,37,57,95,24,224,83,26,116,15,76,52
456,M. Harris,LA Lakers,11,10,12,21,7,50,20,9,27,7,9,4
457,J. Crawford,Golden State,46,26,32,68,24,144,84,33,35,7,39,28
458,M. Brooks,Golden State,0,3,4,5,0,11,2,5,4,1,0,2
459,D. Harris,Dallas,127,79,98,55,23,130,72,32,62,8,46,31
460,R. Ivey,Oklahoma City,0,0,0,0,0,1,1,2,1,0,0,2
461,C. Landry,Sacramento,5,14,17,31,0,60,0,18,42,15,9,3
462,M. Thomas,San Antonio,0,0,2,1,0,4,0,1,8,1,1,1
463,R. Covington,Houston,0,0,0,1,3,1,8,3,1,1,0,0
464,J. Anthony,Boston,0,0,0,5,0,14,0,10,12,8,1,0
465,C. Johnson,Boston,24,26,30,33,35,68,96,32,51,21,16,22
466,V. Blue,Boston,1,1,5,2,0,3,1,3,3,0,2,0
467,O. Jeffers,San Antonio,1,1,2,3,0,4,1,3,5,1,0,0
468,T. Douglas,Miami,24,9,13,14,7,30,23,14,26,8,9,9
469,M. Teague,Brooklyn,18,11,15,14,2,29,5,15,14,0,13,6
470,M. Thomas,Utah,2,0,0,2,0,4,2,5,5,3,5,0
471,T. Shengelia,Chicago,2,0,0,1,0,2,0,6,2,0,1,0
472,S. Brown,San Antonio,5,7,9,8,0,26,2,9,12,1,8,5
473,D. Morris,Memphis,8,1,3,4,2,9,7,5,4,4,6,2
474,L. Babbitt,New Orleans,16,6,8,14,25,34,68,20,45,13,9,11
475,S. Vujačić,LA Clippers,0,0,0,1,1,3,2,1,3,0,3,1
476,A. Moultrie,Philadelphia,2,4,5,16,0,38,0,12,24,11,7,2
477,S. Blake,Golden State,61,4,6,12,20,26,56,19,31,3,16,9
478,S. Hawes,Cleveland,39,33,43,71,34,148,78,20,120,32,41,36
479,A. Brooks,Denver,102,36,41,57,27,131,74,21,34,14,39,26
480,J. Veselý,Denver,2,7,21,22,0,48,0,13,28,12,6,8
481,K. Bazemore,LA Lakers,59,39,64,65,29,131,73,19,58,3,46,20
482,M. Brooks,LA Lakers,18,14,20,29,9,62,15,13,18,8,16,12
483,A. Miller,Washington,66,23,28,30,2,66,3,20,32,9,17,7
484,J. Adrien,Milwaukee,19,47,62,72,0,140,0,20,93,45,17,20
485,R. Sessions,Milwaukee,86,100,120,84,14,169,35,20,55,11,33,35
486,N. De,Toronto,0,0,0,0,0,0,0,10,13,4,6,0
487,R. Evans,Sacramento,12,29,53,38,0,73,0,19,102,51,24,8
488,J. Collins,Brooklyn,4,1,2,4,0,10,1,13,4,4,6,1
489,H. Sims,Philadelphia,36,49,63,69,0,149,1,18,63,60,24,18
490,E. Maynor,Philadelphia,12,4,8,7,4,17,12,8,13,2,12,3
491,B. Mullens,Philadelphia,8,8,12,21,18,42,41,16,36,13,13,7
492,E. Turner,Indiana,37,18,27,51,7,124,17,20,49,7,23,19
493,L. Allen,Indiana,2,4,6,7,0,11,0,8,6,5,1,2
494,D. Pittman,Atlanta,0,0,2,0,0,1,0,1,0,3,0,1
495,J. Hamilton,Houston,10,14,16,18,17,38,48,15,43,6,15,16
496,A. Daye,San Antonio,4,0,1,3,11,12,18,8,13,0,2,5
497,M. Thornton,Brooklyn,16,22,28,39,30,79,79,17,34,9,16,14
498,G. Davis,LA Clippers,6,9,12,22,0,44,1,16,24,11,11,1
499,S. Brown,New York,2,0,4,12,0,27,0,12,7,5,5,4
500,E. Clark,New York,2,8,10,6,1,15,6,7,14,2,1,4
501,A. Onuaku,Cleveland,0,0,0,0,0,1,0,2,1,0,0,1
502,G. Neal,Charlotte,20,31,32,32,21,72,45,14,24,2,19,14
503,L. Ridnour,Charlotte,32,2,2,18,4,41,24,17,18,8,16,13
504,O. Johnson,Sacramento,4,2,4,2,1,11,6,7,2,2,1,5
505,D. Dedmon,Orlando,0,4,5,10,0,13,0,8,9,4,3,0
506,A. Thomas,Orlando,2,1,1,3,0,6,3,3,3,0,0,2
507,J. Varnado,Philadelphia,7,14,33,23,0,38,0,16,31,19,8,4
508,D. Gooden,Washington,11,22,25,62,6,106,15,16,64,31,13,13
509,J. Fredette,Chicago,1,0,0,3,3,8,6,5,3,1,1,4
510,S. Randolph,Phoenix,0,6,11,6,0,11,0,8,11,3,3,1
511,M. Muscala,Atlanta,2,3,3,16,0,49,2,13,24,13,7,2
512,D. Liggins,Miami,0,0,0,1,0,1,0,1,0,1,0,0
513,C. Butler,Oklahoma City,15,6,7,17,29,52,73,13,42,4,5,20
514,D. Granger,LA Clippers,8,11,13,24,12,50,34,12,21,7,10,11
515,C. Babb,Boston,1,0,0,2,4,2,14,7,8,2,2,3
516,B. Udrih,Memphis,3,5,6,3,2,8,2,7,2,0,4,4
517,T. Mitchell,Milwaukee,1,0,0,3,0,4,1,3,0,1,0,0
518,T. Daniels,Houston,0,0,0,1,1,1,3,1,0,0,0,0
519,J. Hamilton,Charlotte,0,0,0,0,0,0,0,1,0,0,1,0
520,J. Gutiérrez,Brooklyn,13,3,4,9,0,15,3,7,10,1,6,5
521,A. Bynum,Indiana,2,5,7,9,0,22,0,2,13,6,4,5
522,R. Williams,Oklahoma City,1,0,0,4,1,6,3,3,0,0,2,1
523,C. Wright,Milwaukee,3,4,7,4,0,7,0,2,2,2,0,1
524,D. Johnson-Odom,Philadelphia,1,0,2,0,0,4,3,2,2,0,2,1
525,M. Shakur,Oklahoma City,4,1,2,0,0,2,1,3,0,0,2,0
526,S. Edwards,Cleveland,0,0,0,1,0,3,0,2,1,1,1,0
527,J. Nunnally,Philadelphia,3,1,2,2,5,10,13,7,8,0,1,5
528,D. White,Charlotte,0,0,0,0,0,0,0,1,1,0,0,0
529,S. Curry,Cleveland,0,0,0,0,1,2,1,1,1,0,0,0
530,R. White,Sacramento,0,0,0,0,0,1,0,1,0,0,0,0
531,C. Ware,Philadelphia,5,3,4,3,2,10,13,4,6,0,3,5
532,J. Hamilton,Miami,0,1,1,1,1,2,3,2,1,1,1,0
533,D. Stephens,Milwaukee,0,1,1,2,0,5,0,1,3,1,0,0
534,J. Cunningham,Sacramento,0,0,0,1,0,3,0,1,0,1,0,0
